-2752,588,-296,2241,-2431,-752
-2857,318,-184,2240,-2296,-665
-2934,-173,-569,1887,-1650,-511
-2957,-192,-629,1743,-1404,-464
-2955,-149,-619,1634,-1221,-407
-2910,-130,-573,1574,-1072,-304
-2920,-148,-641,1510,-938,-184
-2859,-178,-731,1452,-812,-58
-2802,-276,-858,1372,-677,57
-2767,-605,-912,1052,-469,231
-2557,-405,-1102,-380,76,575
-2425,22,-1395,-415,175,622
-2396,252,-1683,-309,117,639
-2144,205,-1911,-176,-50,677
-2037,61,-2124,-218,-392,682
-2443,604,-2024,-423,-936,588
-2684,819,-1563,-305,-1021,544
-2829,933,-1255,-84,-929,467
-2916,957,-1124,89,-787,392
-2944,853,-1076,184,-636,304
-2947,678,-1072,186,-491,201
-2892,545,-1098,112,-361,88
-2752,527,-1205,-100,-159,-75
-2639,536,-1305,-172,-56,-139
-2616,545,-1304,-188,6,-180
-2456,493,-1200,-146,190,-192
-2374,478,-1188,-146,235,-181
-2285,522,-1159,-131,266,-175
-2244,538,-1108,-111,283,-181
-2057,626,-984,-605,309,-69
-1957,716,-1099,-611,323,36
-1884,715,-1203,-626,350,152
-1658,732,-1548,-671,430,457
-1465,891,-1840,-650,455,751
-1379,977,-1998,-582,430,1058
-1351,1018,-2102,-506,376,1396
-1288,1066,-2194,-462,301,1763
-1273,1036,-2273,-455,183,2130
-1323,945,-2287,-534,78,2505
-1309,1107,-2392,-786,-197,3160
-1279,1259,-2314,-944,-456,3564
-1276,1467,-2315,-1031,-720,3844
-1324,1705,-2349,-1072,-1000,4067
-1387,1934,-2368,-1019,-1335,4254
-1498,1987,-2201,-939,-1664,4408
-1658,2028,-1954,-914,-1989,4544
-1822,2291,-1681,-820,-2259,4620
-2477,2480,-1263,-470,-2672,4608
-12450,-846,2070,-644,-1474,3898
-14200,-1857,2995,-1876,-523,3002
-14722,-1749,4551,-3057,572,2185
-13943,-394,7102,-3635,1767,1498
-12246,2087,10171,-2957,3071,900
-9649,3314,12989,-1470,4741,678
-5147,2479,17932,713,8510,942
-3000,2339,20318,1285,11553,1509
-713,3601,20886,2356,13916,1958
2191,4700,20260,4079,15491,2070
5745,4713,19138,6055,15935,1577
7978,3507,16864,7219,15505,970
11183,1236,14749,6750,14574,85
12936,-878,7522,3937,11546,-1679
13576,-749,3885,2667,8865,-3359
12127,-2270,1423,-174,5269,-4641
10597,-1734,835,-2878,4035,-4864
9687,824,-267,-4346,3541,-4728
9002,3615,-1002,-4080,3181,-4316
5750,1321,-2030,647,1612,-1362
4850,787,-1833,396,1141,-656
4022,788,-1741,33,628,-11
3426,1194,-1710,-232,129,496
2502,2677,-1165,13,-903,1222
2288,3029,-741,427,-1191,1284
2058,3171,-392,785,-1420,1203
1822,3132,8,992,-1574,1011
1601,2902,444,986,-1653,724
1392,2648,740,694,-1675,396
1171,2655,796,271,-1706,21
973,2811,711,-88,-1772,-352
729,3107,527,-262,-1826,-678
444,3720,283,181,-1915,-1131
294,3729,115,819,-2059,-1335
192,3547,122,1436,-2204,-1499
100,3269,191,1985,-2375,-1649
-29,2898,256,2386,-2577,-1789
-135,2593,315,2635,-2840,-1914
-710,1602,499,2535,-3661,-1949
-949,1418,487,2301,-3790,-1859
-1176,1302,495,2032,-3887,-1774
-1332,1247,492,1761,-3949,-1696
-1411,1194,447,1519,-3991,-1603
-1557,1230,366,1326,-3997,-1512
-1736,1271,285,1223,-3972,-1443
-1876,1317,203,1196,-3967,-1366
-2015,1383,223,1243,-3960,-1295
-2365,1547,291,1602,-3945,-993
-2528,1590,204,1836,-3839,-902
